REF_AREA,TIME_PERIOD,Exposure,True_Resilience,FDI,GDP_PC,Internet_Use,CC,GE,PV,RL,RQ,VA
MLI,2014,0.0,3.412192326843878,0.844265987943503,813.975661285204,7.0,-0.751215159893036,-1.08551561832428,-1.71398878097534,-0.635233938694,-0.633841454982758,-0.161193147301674
MLI,2015,0.0,3.484267582075391,1.7680955706499,838.11986940103,10.33,-0.704493343830109,-0.960362553596497,-1.6827712059021,-0.75167179107666,-0.633086144924164,-0.197768017649651
MLI,2016,0.0,4.936934520263455,2.129006916198,860.75307554569,14.0,-0.677658140659332,-1.02762377262115,-1.61284875869751,-0.799188196659088,-0.63912957906723,-0.182400822639465
MLI,2017,0.0,3.4735163807793348,3.0627942747803,878.561348377434,18.9,-0.665663719177246,-0.964268267154694,-1.90349173545837,-0.792974710464478,-0.616693496704102,-0.212172240018845
MLI,2018,0.0,2.804601614161956,2.29426079238045,892.978322791418,21.4,-0.711823046207428,-1.02613079547882,-2.0845730304718,-0.815612316131592,-0.600795805454254,-0.327881008386612
MLI,2019,0.0,2.8207787444148047,4.19531107984596,909.751069703313,24.9603,-0.704530775547028,-1.09918296337128,-2.2143087387085,-0.864841282367706,-0.623046398162842,-0.44176921248436
MLI,2020,0.0,3.9703548873070815,2.5936673302322,872.389426814294,29.113,-0.800912976264954,-1.18640530109406,-2.1463520526886,-0.949093222618103,-0.673809766769409,-0.760558068752289
MLI,2021,0.0,4.241951221748446,2.78245724174957,872.332509419855,33.9565,-0.887136936187744,-1.2514636516571,-2.33293581008911,-0.91933411359787,-0.634793400764465,-0.801511585712433
MLI,2022,0.0,5.383842205789517,3.17422530916772,877.817842432934,34.3797,-0.844119906425476,-1.1489531993866,-2.56074357032776,-0.982342958450317,-0.634121775627136,-0.920922577381134
MLI,2023,0.0,4.265442387897798,2.83131972701562,892.360907760383,35.0921,-0.861831545829773,-1.13859808444977,-2.7291362285614,-0.977649748325348,-0.679561257362366,-1.01174712181091
MLI,2024,0.0,5.611977602241797,2.64451843361804,909.755317910813,,,,,,,
MLT,2005,0.0951257401151179,7.713540066756887,341.007650630542,18123.2685184554,41.24,0.816374123096466,0.817258954048157,1.38035714626312,1.41586935520172,1.0603232383728,1.23385429382324
MLT,2006,0.1315280475225569,7.872954753858043,370.903563703426,18479.213008171,40.41,1.00268542766571,1.0186265707016,1.23125755786896,1.55562663078308,1.1148647069931,1.20378243923187
MLT,2007,0.1315280475225569,5.348297506031482,450.045799796052,19342.3252929886,46.9,1.01598310470581,1.19997453689575,1.26963186264038,1.61292576789856,1.14441573619843,1.2426346540451
MLT,2008,0.1337311466757158,5.292124218574024,162.420238733848,20064.4610845081,50.08,0.987337589263916,1.27120995521545,1.27317667007446,1.6136599779129,1.20197856426239,1.24973607063293
MLT,2009,0.1337311466757158,8.861889863337932,16.5416498198438,19635.9157805971,58.86,0.76673024892807,1.16994321346283,1.24936008453369,1.47365593910217,1.36444461345673,1.15272116661072
MLT,2010,0.1337311466757158,7.501700861527662,101.626395981622,20750.6479461598,63.0,0.78482449054718,1.18747317790985,1.25345623493195,1.41011226177216,1.42860507965088,1.16721260547638
MLT,2011,0.2037680405128154,6.971445273015473,79.7489301790045,20867.9310851632,68.0198,0.758895993232727,1.18965113162994,1.06393671035767,1.27858006954193,1.33432626724243,1.1433470249176
MLT,2012,0.2044006756115524,6.755879953036602,34.5864895796677,21529.3982167566,68.1999,0.935569167137146,1.24083888530731,1.06507515907288,1.33850824832916,1.32131969928741,1.16538798809052
MLT,2013,0.2264742117394901,5.44802686162843,4.72416455228897,22626.4981391343,68.9138,0.97623074054718,1.25139141082764,1.04275786876678,1.32581269741058,1.29071772098541,1.15649199485779
MLT,2014,0.2336209197106668,6.882779251247353,1.31122389873343,23866.0667851301,73.1141,0.846630215644836,1.02343165874481,1.12549698352814,1.19110727310181,1.07836270332336,1.18419134616852
MLT,2015,0.2336209197106668,5.518702673754102,32.1027329494724,25529.6813337717,75.96,0.8642418384552,0.81887686252594,1.05367743968964,1.1067533493042,1.1539055109024,1.20284688472748
MLT,2016,0.2445195355049251,6.164081036405779,23.0840199415211,25969.5120352027,78.0751,0.683730661869049,0.920882403850555,1.06645977497101,0.968909025192261,1.14384472370148,1.19653582572937
MLT,2017,0.790830399261866,5.7933441968429245,299.824941003907,28546.6597365912,81.0119,0.703656733036041,0.968723773956299,1.23830890655518,1.11296081542969,1.27156889438629,1.17123138904572
MLT,2018,0.7928643783604531,7.266394591637581,452.221039544093,29536.8052374716,81.658,0.547124087810516,0.930900931358337,1.27164912223816,1.01997232437134,1.32744300365448,1.10109639167786
MLT,2019,1.0431699356863076,6.792639245839841,198.199590428716,29522.661886008,85.7786,0.209994375705719,0.824169158935547,1.01364505290985,0.921630799770355,0.938031852245331,1.08007621765137
MLT,2020,1.0431699356863076,4.076843189962923,191.921781350293,27861.8202844538,86.8588,0.342483103275299,0.99406486749649,0.99847799539566,0.883726119995117,1.21012890338898,1.11851668357849
MLT,2021,1.0431699356863076,6.478932864216178,433.392526462574,31436.3493030938,87.4698,0.292902559041977,0.853116869926453,0.887514472007751,0.835411548614502,0.801096200942993,1.0709707736969
MLT,2022,1.0431699356863076,3.1252643998716523,128.155111974575,31430.6187070236,91.5406,0.238765001296997,0.804084479808807,0.911014318466187,0.785654842853546,0.674093782901764,1.08086717128754
MLT,2023,1.0431699356863076,3.870920668865218,111.222080423027,33408.2005015872,92.0727,0.10974658280611,0.397335052490234,0.858121693134308,0.702327609062195,0.687359094619751,0.913654506206512
MLT,2024,1.0431699356863076,4.897431367648465,170.537958922807,34670.0815997119,,,,,,,
MMR,2005,0.0,4.7616182860766765,1.95966396539679,522.099544791815,0.0652389,-1.54068303108215,-1.53674149513245,-0.899246156215668,-1.73587083816528,-2.12752461433411,-2.16620492935181
MMR,2006,0.0,3.5303174854266755,1.90182128285749,586.085579935448,0.182048,-1.65977263450623,-1.47461295127869,-0.850372433662415,-1.53548514842987,-2.19364547729492,-2.2332706451416
MMR,2007,0.0,3.589730193015134,3.5175166973129,651.729730899198,0.217128,-1.62557423114777,-1.49425947666168,-1.06611335277557,-1.54923272132874,-2.27373504638672,-2.21349167823792
MMR,2008,0.0,3.974238361568407,2.71127181000311,714.620419027129,0.22,-1.61574602127075,-1.54291808605194,-1.09180378913879,-1.54207372665405,-2.21325135231018,-2.20797920227051
MMR,2009,0.0,3.1989362888558284,2.92355415980151,785.634853168658,0.22,-1.65966737270355,-1.6242733001709,-1.2944188117981,-1.53503668308258,-2.23434448242188,-2.17256188392639
MMR,2010,0.0,3.15022943625737,1.81897202342465,854.932478027749,0.25,-1.67280876636505,-1.62764239311218,-1.28592801094055,-1.5512946844101,-2.24458050727844,-2.06740403175354
MMR,2011,0.0,2.380674967792887,4.20127651183029,895.512538762631,0.98,-1.59468901157379,-1.60698401927948,-1.11109840869904,-1.43966603279114,-2.10201287269592,-1.84963369369507
MMR,2012,0.0,4.116189794606239,2.22540068514517,953.123081936485,1.4,-1.06979167461395,-1.47650003433228,-0.943674981594086,-1.35677540302277,-1.8346574306488,-1.62011933326721
MMR,2013,0.0,2.547119655358768,3.74085607932619,1024.69060474658,1.8,-1.00620079040527,-1.5093686580658,-1.14037239551544,-1.2435702085495,-1.50004291534424,-1.4617201089859
MMR,2014,0.0,4.83010180730636,3.31904421353417,1099.24387751605,7.4,-0.884396433830261,-1.29918825626373,-1.08758068084717,-1.19439601898193,-1.39787828922272,-1.34409058094025
MMR,2015,0.0,4.114242494318091,6.85124098701507,1166.73305547935,10.9,-0.853926837444305,-1.29010629653931,-1.16666913032532,-1.25903189182281,-1.24763536453247,-1.21916234493256
MMR,2016,0.0,3.573370949468692,5.17880132620963,1225.37913972668,16.0,-0.641822934150696,-1.0119286775589,-0.808124959468842,-0.902355670928955,-0.872649312019348,-0.79665869474411
MMR,2017,0.0,4.112569940774038,7.27335555300642,1290.56409027458,23.6211,-0.590482652187347,-1.08614337444305,-1.08409464359283,-0.95928293466568,-0.839830458164215,-0.864974677562714
MMR,2018,0.0,4.628752334347015,2.60563229837277,1361.56831265985,29.379,-0.612662672996521,-1.09144246578217,-1.26697564125061,-1.04367196559906,-0.750430941581726,-0.900570631027222
MMR,2019,0.0,4.455610974658032,2.31211211146102,1440.98988238708,36.5405,-0.644901871681213,-1.18584144115448,-1.33050167560577,-1.0792920589447,-0.753546059131622,-0.857247412204742
MMR,2020,0.0,3.031982624547126,2.41393222802876,1301.3138635245,45.4477,-0.679686844348907,-1.01606965065002,-1.5117404460907,-1.19570922851562,-0.621483266353607,-0.939642190933228
MMR,2021,0.0,7.0357849570828055,3.11492561747141,1136.99566055698,56.5261,-1.04822087287903,-1.41513621807098,-2.08407926559448,-1.46778035163879,-1.11852133274078,-1.65846216678619
MMR,2022,0.0,4.079323435851338,1.98946076043536,1174.76697947364,58.0112,-1.15152585506439,-1.68502449989319,-2.19571399688721,-1.52809286117554,-1.23508405685425,-1.81123757362366
MMR,2023,0.0,3.380288143021877,2.27715131661601,1177.76649647177,58.5357,-1.21649932861328,-1.75280201435089,-2.12527012825012,-1.61694085597992,-1.43684935569763,-1.84359860420227
MMR,2024,0.0,4.063717590040073,1.47879223317634,1158.47928099316,,,,,,,
MNE,2006,0.1853608060156978,4.4332283458676205,0.0,5386.53833750521,28.9,-0.383750975131989,0.161155357956886,0.0475496053695679,-0.21269017457962,-0.549078822135925,0.262788712978363
MNE,2007,0.1853608060156978,3.94807253148727,25.4861452996323,5763.04035952173,30.8,-0.381186187267303,-0.280102401971817,0.108533091843128,-0.194273695349693,-0.127576693892479,0.258968710899353
MNE,2008,3.903448874700149,5.2946337254990175,21.4776806860127,6149.68558098863,32.9,-0.239523485302925,-0.0118595063686371,0.767700612545013,-0.0889046341180801,-0.0704953894019127,0.23590849339962
MNE,2009,3.903448874700149,4.297933304777993,37.4226485249522,5768.65709477479,35.1,-0.219349294900894,-0.0079712839797139,0.817372143268585,-0.0165532864630222,0.029315197840333,0.241875201463699
MNE,2010,3.903448874700149,5.311936832525689,18.328887946631,5917.91788713074,37.5,-0.253896862268448,0.132998168468475,0.584210991859436,-0.0636136308312416,-0.0072527267038822,0.189805597066879
MNE,2011,3.903448874700149,2.973031439927233,12.3507061996589,6110.66013917018,35.6115,-0.222925066947937,0.0766544565558434,0.565341532230377,-0.0588617920875549,0.000100756362371612,0.207890570163727
MNE,2012,3.903448874700149,4.534745830114809,15.1805596099333,5948.3791195297,56.8388,-0.129764124751091,0.120514154434204,0.596563041210175,-0.0584805831313133,0.0344146750867367,0.217905968427658
MNE,2013,3.903448874700149,4.101964505840976,10.0960454055249,6138.25153608056,60.31,-0.287302702665329,0.153825387358665,0.504595458507538,-0.0343756228685379,0.0935674980282784,0.178248211741447
MNE,2014,3.903448874700149,5.519121266496661,10.8522476721182,6272.09116381077,63.8869,-0.0755308717489243,0.293321192264557,0.219455271959305,0.0140005685389042,0.175064265727997,0.160274803638458
MNE,2015,3.903448874700149,4.104047554523512,17.4489052276704,6421.00307345999,68.1198,-0.123520962893963,0.166538342833519,0.136638209223747,-0.0456785894930363,0.226326778531075,0.144039914011955
MNE,2016,3.903448874700149,4.405478269799154,5.20261621395497,6634.38508838803,69.8816,-0.0820801183581352,0.135110005736351,0.268716216087341,-0.135133937001228,0.234211266040802,0.0761609300971031
MNE,2017,3.903448874700149,3.662492541199833,11.6708961729682,6840.91155440218,71.2723,-0.0849762111902237,0.17134128510952,-0.0625774934887886,-0.111639104783535,0.32353001832962,0.124297693371773
MNE,2018,3.903448874700149,5.540422122059997,8.93818094782242,7159.47114735985,71.5171,-0.0147577738389373,0.0904116332530975,0.0376955643296242,0.0027681780047714,0.391958713531494,0.0619781464338303
MNE,2019,3.903448874700149,3.3891439935920045,7.61542118173081,7470.29588471711,73.4767,-0.0302034318447113,0.106434404850006,0.05806864798069,-0.0074288840405643,0.394997239112854,0.0241374615579844
MNE,2020,3.903448874700149,3.677390842428837,11.2394405744141,6351.95486320483,77.6088,-0.0437371805310249,-0.106665946543217,-0.0611971393227577,-0.0405889339745045,0.424208730459213,0.0414909943938255
MNE,2021,3.903448874700149,4.501005449490614,11.9123394477171,7198.30460781272,82.2197,-0.0440896898508072,-0.0304788909852505,-0.0524446368217468,-0.0840640366077423,0.420747458934784,0.168561905622482
MNE,2022,3.903448874700149,3.4448729862974563,13.9582230042507,7773.60323941511,88.2219,-0.118748672306538,-0.0274766758084297,-0.140881478786469,-0.126116916537285,0.543230414390564,0.275241851806641
MNE,2023,3.903448874700149,3.8632016209164552,6.87914947745747,8278.0284985113,89.8052,-0.0793098732829094,0.247063115239143,0.0693022906780243,-0.0421564690768719,0.374201148748398,0.342006295919418
MNE,2024,3.903448874700149,4.887198082574545,7.24824965709432,8540.00828913129,88.8826,,,,,,
MNG,2005,0.0,3.664156262884705,7.43499550055971,2060.26168223171,,-0.604816973209381,-0.373126298189163,0.878712356090546,-0.218004077672958,-0.491697430610657,0.0695406645536423
MNG,2006,0.0,4.180031791880935,7.18968945819168,2209.74321787628,,-0.587645471096039,-0.489525705575943,0.646906971931458,-0.316718906164169,-0.321416348218918,0.253958493471146
MNG,2007,0.0,4.073965193349662,8.80188727419921,2403.72416258662,9.0,-0.613750696182251,-0.537642061710358,0.668377757072449,-0.340681046247482,-0.283821403980255,0.314249187707901
MNG,2008,0.0,3.272115971438835,15.02161500005,2576.71295838607,9.8,-0.664763152599335,-0.523842573165894,0.539784848690033,-0.334849029779434,-0.351098924875259,0.268697589635849
MNG,2009,0.0,2.185986273049831,13.6044846187851,2498.72967493254,10.0,-0.761497497558594,-0.663388073444366,0.609987437725067,-0.263375490903854,-0.306162863969803,0.125629633665085
MNG,2010,0.0,2.654286679272141,23.5263365544641,2611.67326563924,10.2,-0.733134984970093,-0.561575889587402,0.597042262554169,-0.364841192960739,-0.258041173219681,0.0884936228394508
MNG,2011,0.0,2.8777741442728955,43.9121127615061,3010.81642672623,12.5,-0.696974515914917,-0.575659573078156,0.606538891792297,-0.262269258499146,-0.238061502575874,0.0520602315664291
MNG,2012,0.0,2.929639643168813,34.7559826095308,3318.16496597089,16.4,-0.535095810890198,-0.626131415367126,0.471134811639786,-0.367212653160095,-0.216407060623169,0.0654749944806099
MNG,2013,0.0,2.7169525585216565,16.3700755246398,3628.90708069575,17.7,-0.478146493434906,-0.539035797119141,0.491320788860321,-0.362200379371643,-0.332616418600082,0.108922056853771
MNG,2014,0.0,3.2355308207578,2.7625883357052,3830.35892049593,19.9424,-0.472313284873962,-0.426087707281113,0.791901171207428,-0.330989390611649,-0.277615696191788,0.241448745131493
MNG,2015,0.0,3.3063038380370875,0.811709460633853,3838.92126989984,22.5,-0.517774403095245,-0.448192268610001,0.711831986904144,-0.389925420284271,-0.368251025676727,0.270105838775635
MNG,2016,0.8061363661575685,4.393734662339385,-37.1726532341221,3817.91962716702,22.2658,-0.509957373142242,-0.0960112661123276,0.787600100040436,-0.226335674524307,-0.0993876680731773,0.332040816545486
MNG,2017,0.8061363661575685,3.895565146606843,13.0160280600797,3956.2049437134,23.7143,-0.475923269987106,-0.278352558612823,0.783372223377228,-0.316596984863281,-0.128521844744682,0.292925477027893
MNG,2018,0.8061363661575685,3.321338953383792,14.8088797144773,4183.85566447661,47.13,-0.449105560779572,-0.246418356895447,0.83126026391983,-0.278612732887268,0.0082067148759961,0.243952363729477
MNG,2019,0.8061363661575685,3.7625177688487583,17.1989395200126,4337.8167085432,51.08,-0.455754339694977,-0.234439387917519,0.636750936508179,-0.258330106735229,-0.0025270238984376,0.321980535984039
MNG,2020,0.8061363661575685,6.172725729079481,12.9130799939653,4066.03410882791,62.5,-0.494853645563126,-0.419692069292068,0.717836558818817,-0.269424438476562,-0.10893253237009,0.374683976173401
MNG,2021,0.8061363661575685,3.929584368650808,14.217731942267,4063.53669849245,81.6068,-0.553672432899475,-0.515481352806091,0.705918788909912,-0.250202864408493,-0.253772854804993,0.3111512362957
MNG,2022,0.8061363661575685,4.458666512775905,14.6053065112102,4205.88554513551,82.1725,-0.561183452606201,-0.424924910068512,0.529954373836517,-0.187781766057014,-0.27089050412178,0.264592379331589
MNG,2023,0.8061363661575685,4.5355088867218445,11.0581069914836,4456.53627552726,83.0162,-0.492604404687881,-0.47153577208519,0.592669785022736,-0.184480711817741,-0.175534680485725,0.250342100858688
MNG,2024,0.8061363661575685,4.605682837280759,11.6924984371367,4626.79609644243,,,,,,,
MOZ,2005,0.0,4.182064321544123,1.380320098608,391.699758163976,0.854357,-0.534635305404663,-0.543785512447357,0.125595733523369,-0.633744418621063,-0.741414427757263,0.0083353025838732
MOZ,2006,0.0,4.156343870891033,2.64086218183932,420.526462764726,0.842954,-0.618245720863342,-0.673949062824249,0.520101010799408,-0.619978487491608,-0.626963675022125,-0.0863831415772438
MOZ,2007,0.0,4.142787131503916,3.85414645531421,442.049574057751,0.91,-0.512877285480499,-0.548251628875732,0.35761559009552,-0.609173476696014,-0.636888325214386,-0.0817873626947403
MOZ,2008,0.0,5.645331293059834,4.96426075394528,460.94729485679,1.56,-0.487182706594467,-0.55720442533493,0.383096486330032,-0.616658091545105,-0.512790739536285,-0.0727424472570419
MOZ,2009,0.0,2.188986927101666,7.58405403589617,475.788178051193,2.68,-0.428717106580734,-0.600310385227203,0.625379621982574,-0.600408315658569,-0.437218874692917,-0.114246524870396
MOZ,2010,0.0,2.38145539668741,11.0275561357338,494.162859074785,4.17,-0.436986297369003,-0.616408288478851,0.394421875476837,-0.487646609544754,-0.453413218259811,-0.120654635131359
MOZ,2011,0.0,1.9858141588623923,25.0623636819297,514.869957191994,4.6,-0.496196299791336,-0.650063931941986,0.332048267126083,-0.579845726490021,-0.473082095384598,-0.199520617723465
MOZ,2012,0.0,1.6308447211819284,33.767102801243,540.2945177803,5.0,-0.569021642208099,-0.653231084346771,0.39049369096756,-0.598753094673157,-0.465775460004807,-0.197661280632019
MOZ,2013,0.0,3.134823657889025,38.9428653441902,559.393953685688,5.5,-0.602838695049286,-0.635945856571198,-0.226966470479965,-0.820203185081482,-0.417519450187683,-0.256401658058167
MOZ,2014,0.0,4.842202633971988,27.8047100445849,585.266716133984,6.0,-0.669842422008514,-0.744966745376587,-0.336002737283707,-0.809284687042236,-0.435868889093399,-0.24679134786129
MOZ,2015,0.0,3.780746117882098,23.8654900431928,610.563774706589,6.5,-0.779485106468201,-0.828703820705414,-0.516435563564301,-0.869379043579102,-0.56189900636673,-0.270830363035202
MOZ,2016,0.0,3.240082164745334,25.9187724637849,620.779714954555,7.0,-0.902741551399231,-0.946212470531464,-1.09681463241577,-1.0751576423645,-0.74905401468277,-0.417111307382584
MOZ,2017,0.0,4.302003932372304,17.4831119319856,618.397694360334,7.79633,-0.857399106025696,-0.95696634054184,-0.918098509311676,-1.0070892572403,-0.770824313163757,-0.420955717563629
MOZ,2018,0.0,2.961159041858322,11.1741431838994,621.153734194787,10.9,-0.809045612812042,-0.960869610309601,-0.833229660987854,-1.06761610507965,-0.796630501747131,-0.484720945358276
MOZ,2019,0.0,3.303147874476801,21.7841914901932,617.13932000195,12.4793,-0.872100949287415,-0.909160733222961,-0.765720069408417,-1.07297027111053,-0.780855536460876,-0.544878602027893
MOZ,2020,0.0,3.0601042646710472,22.3944370320025,591.804059985932,14.2874,-0.787528455257416,-0.810174465179443,-1.28312349319458,-1.07670676708221,-0.772882997989655,-0.595090806484222
MOZ,2021,0.0,3.79049696636904,32.7522138534006,588.215854695416,16.3576,-0.832316100597382,-0.802774250507355,-1.25703620910645,-1.05518043041229,-0.796027064323425,-0.608652472496033
MOZ,2022,0.0,3.40839335140604,16.0042947069706,596.058889461466,18.7913,-0.835754334926605,-0.73704868555069,-1.26560831069946,-1.02469038963318,-0.726218461990356,-0.586264908313751
MOZ,2023,0.0,4.2941349203256935,12.8268059338812,610.433258850746,19.8434,-0.828437745571136,-0.716628909111023,-1.26869130134583,-1.02632343769073,-0.708528399467468,-0.593393087387085
MOZ,2024,0.0,3.548525640090508,15.4256916399298,605.604720848519,,,,,,,
MRT,2005,0.0,5.455375245248056,27.6520361298831,1418.53202144135,0.669966,-0.535383820533752,-0.321755260229111,-0.224495947360992,-0.725180208683014,-0.376651972532272,-0.912761688232422
MRT,2006,0.0,4.260343328395797,3.94434472704714,1637.04191255803,0.979661,-0.746408820152283,-0.90061366558075,0.240350216627121,-0.790643990039825,-0.466557532548904,-0.851902544498444
MRT,2007,0.0,3.663884047852829,3.2067650776131,1563.60628765192,1.43361,-0.576470911502838,-0.924703121185303,-0.279368013143539,-0.702090203762054,-0.494043827056885,-0.666273534297943
MRT,2008,0.0,3.919705196255588,6.58359348707617,1514.2655013629,1.87,-0.785068154335022,-1.00329864025116,-0.643881678581238,-1.16015195846558,-0.678380012512207,-0.94266402721405
MRT,2009,0.0,3.9962063856997863,-0.0651602023733604,1469.05426880813,2.28,-0.60821795463562,-0.925685346126556,-0.882854044437408,-0.814965605735779,-0.711697697639465,-0.924538612365723
MRT,2010,0.0,4.221136974219063,2.31890567703789,1460.19179652873,4.0,-0.712734580039978,-0.985421478748322,-1.07616984844208,-0.897638857364655,-0.843002915382385,-0.909265220165253
MRT,2011,0.0,3.989143972022256,8.70335489423716,1472.55245572229,4.5,-0.641656637191772,-0.961429834365845,-1.17367887496948,-0.929718732833862,-0.801002621650696,-0.9275963306427
MRT,2012,0.0,3.000486667847276,20.6013054045892,1488.97177557214,5.0,-0.793573498725891,-0.914369821548462,-1.13399171829224,-0.939481437206268,-0.652322828769684,-0.910916328430176
MRT,2013,0.0,4.394150654191359,15.5890028558149,1502.90142381083,6.2,-0.846973955631256,-0.994336724281311,-1.01476144790649,-1.00880360603333,-0.671195030212402,-0.959503531455994
MRT,2014,0.0,2.778083989629505,7.62361704174833,1520.64621634902,11.8,-0.932971298694611,-0.991944909095764,-0.589508354663849,-0.873123645782471,-0.832643926143646,-0.895771265029907
MRT,2015,0.0,3.5423850042188234,8.13584950372229,1554.94897871782,17.6,-0.939602792263031,-1.06793129444122,-0.635684847831726,-0.891648173332214,-0.912680149078369,-0.888364434242249
MRT,2016,0.0,2.575540720513976,4.23731114711712,1528.05152299375,19.2328,-0.762259602546692,-0.85434877872467,-0.748691558837891,-0.746190071105957,-0.788824498653412,-0.774308800697327
MRT,2017,0.0,2.835202566094365,8.65007999188081,1576.06857825162,21.0172,-0.7732053399086,-0.803241431713104,-0.629497766494751,-0.618081569671631,-0.819411277770996,-0.801470816135406
MRT,2018,0.0,6.494635621733145,10.3416772803986,1602.90225649072,22.967,-0.812440693378448,-0.825453996658325,-0.632382810115814,-0.707436680793762,-0.865196943283081,-0.868751645088196
MRT,2019,0.0,3.30838034292831,-11.1917343784634,1605.1352359742,25.0978,-0.866159081459045,-0.60952889919281,-0.562921166419983,-0.608457326889038,-0.82778126001358,-0.800471007823944
MRT,2020,0.0,2.786137713123562,11.2328299227716,1553.30615586591,27.4262,-0.815433323383331,-0.839177846908569,-0.700949966907501,-0.603924095630646,-0.894477546215057,-0.827085018157959
MRT,2021,0.0,3.4099268940597693,11.6047527792442,1520.3111804259,29.9707,-0.842485129833221,-0.776139318943024,-0.555513858795166,-0.687139749526978,-1.07720506191254,-0.77223539352417
MRT,2022,0.0,3.461299175869446,14.6644208551054,1576.75624107308,34.3001,-0.790683805942535,-0.725075662136078,-0.516949355602264,-0.646437048912048,-1.06221723556519,-0.730507910251617
MRT,2023,0.0,3.216881073471939,7.90868374475115,1634.89897144624,37.3809,-0.822652637958527,-0.763598620891571,-0.503423988819122,-0.639136493206024,-0.997108280658722,-0.656128466129303
MRT,2024,0.0,6.341883046225916,13.2039338372346,1688.6139322919,,,,,,,
MSR,2005,0.0,4.776841620297274,,,,,,,,,
MSR,2006,0.0,2.795071685585578,,,,,,,,,
MSR,2007,0.0,3.654225711532107,,,,,,,,,
MSR,2008,0.0,3.3048187856880915,,,,,,,,,
MSR,2009,0.0,3.839361475143948,,,,,,,,,
MSR,2010,0.0,2.91541910510186,,,,,,,,,
MSR,2011,0.0,2.269410352061059,,,,,,,,,
MSR,2012,0.0,3.5021221328689696,,,,,,,,,
MSR,2013,0.0,2.69214174977162,,,,,,,,,
MSR,2014,0.0,4.448741969706896,,,,,,,,,
MSR,2015,0.0,2.7168420441198062,,,,,,,,,
MSR,2016,0.0,3.4958801681506007,,,,,,,,,
MSR,2017,0.0,2.3817004278987395,,,,,,,,,
MSR,2018,0.0,3.633033282049019,,,,,,,,,
MSR,2019,0.0,1.8348668456887347,,,,,,,,,
MSR,2020,0.0,2.724913570264956,,,,,,,,,
MSR,2021,0.0,1.5967373369823326,,,,,,,,,
MSR,2022,0.0,2.7601870599920217,,,,,,,,,
MSR,2023,0.0,3.4784621908569138,,,,,,,,,
MSR,2024,0.0,2.833279899319614,,,,,,,,,
MUS,2005,0.0,4.292882672844048,0.635284471239675,6556.38819193225,15.1722,0.219137653708458,0.617250144481659,1.02774882316589,0.94124299287796,0.412572383880615,0.832839369773865
MUS,2006,0.0,3.937816913916596,1.49569053565725,6843.39977734988,16.7,0.273244053125381,0.702901244163513,0.780889987945557,0.830360054969788,0.466889590024948,0.909173727035522
MUS,2007,0.0,9.215929032782771,4.11677685025773,7202.43853899489,20.22,0.350999236106873,0.750295639038086,0.879288077354431,0.851229131221771,0.467717230319977,0.886209964752197
MUS,2008,0.0,4.74927483283837,3.72959175354516,7563.03143738425,21.81,0.440310746431351,0.825089991092682,0.890551447868347,0.938418507575989,0.742279767990112,0.863871872425079
MUS,2009,0.0,5.618952577164918,2.77057948666431,7793.0308214588,22.51,0.465923249721527,0.79990166425705,0.707766652107239,0.897427082061768,0.756105363368988,0.822893023490906
MUS,2010,0.0,4.028909337063296,4.23808594970717,8114.82056038003,28.33,0.482350140810013,0.905523717403412,0.6402587890625,0.887274205684662,0.801979422569275,0.789677262306213
MUS,2011,0.0,4.903210895282028,3.71075064331171,8432.19129317694,34.95,0.463920891284943,0.882513642311096,0.946499407291412,0.935304999351501,0.767549991607666,0.795731782913208
MUS,2012,0.0,3.7377107770848608,4.97804411127418,8702.82242878289,35.42,0.252168297767639,1.0400071144104,0.971312403678894,1.02395617961884,0.931618332862854,0.880852997303009
MUS,2013,0.0089173317987511,6.080269578032743,2.35929777878695,8973.51550099533,40.1168,0.251939684152603,0.916566729545593,0.94480174779892,0.966415286064148,0.892884910106659,0.928622841835022
MUS,2014,0.0089173317987511,3.969218280447428,3.44327494440095,9300.07878638583,44.8033,0.317739754915237,1.15004467964172,0.667965948581696,0.948849141597748,1.19694662094116,0.939608097076416
MUS,2015,0.0089173317987511,4.011576595383708,1.77973545308924,9630.5437837507,50.1393,0.223563492298126,1.12657856941223,0.988632321357727,0.843552529811859,1.13669097423553,0.826196253299713
MUS,2016,0.0089173317987511,5.265646412318466,2.96891288123063,9995.65028642071,52.1913,0.106664188206196,1.01903390884399,0.999218165874481,0.688062191009521,1.09485113620758,0.817911267280579
MUS,2017,0.0089173317987511,6.376700231807394,3.45396863043017,10379.9138706732,55.4032,0.156347960233688,0.959638118743896,0.962365567684174,0.670067489147186,1.05010139942169,0.788255393505096
MUS,2018,0.0089173317987511,4.037104701018152,3.078791712383,10789.9241521132,58.5962,0.186285600066185,0.894885838031769,0.859585344791412,0.710271120071411,1.04394924640656,0.737608253955841
MUS,2019,0.0089173317987511,4.534187643853837,3.03223371830849,11098.3137067341,61.73,0.210403770208359,0.862357020378113,0.802008211612701,0.693044364452362,1.01627027988434,0.755454897880554
MUS,2020,0.0089173317987511,6.594785074127706,1.94246862517576,9483.67602630847,67.7329,0.441047370433807,0.853226721286774,0.87304550409317,0.886863529682159,1.1811306476593,0.705348968505859
MUS,2021,0.0089173317987511,3.9497099049427047,2.24180552669211,9804.0031863121,71.6,0.442368149757385,0.813867688179016,0.832595586776733,0.842696368694305,1.15921568870544,0.670713603496552
